profileID,respID,qID,altID,obsID,price,weight,poweroutput,capacity,technology,image
206,951,2,2,7602,30,230,10,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
295,951,2,3,7602,40,110,55,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
112,951,3,1,7603,50,230,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
204,951,3,2,7603,50,180,10,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
363,951,3,3,7603,40,180,55,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
127,951,4,1,7604,40,230,80,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
231,951,4,2,7604,40,110,55,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
363,951,4,3,7604,40,180,55,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
4,951,5,1,7605,50,70,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
219,951,5,2,7605,40,180,50,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
313,951,5,3,7605,25,180,80,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
82,951,6,1,7606,30,70,50,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
144,951,6,2,7606,50,230,10,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
276,951,6,3,7606,50,70,50,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
42,951,7,1,7607,30,180,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
185,951,7,2,7607,25,180,80,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
307,951,7,3,7607,40,70,80,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
17,951,8,1,7608,25,70,50,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
167,951,8,2,7608,40,110,55,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
346,951,8,3,7608,30,180,50,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
40,952,1,1,7609,50,110,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
148,952,1,2,7609,50,70,50,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
308,952,1,3,7609,50,70,80,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
67,952,2,1,7610,40,70,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
148,952,2,2,7610,50,70,50,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
364,952,2,3,7610,50,180,55,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
2,952,3,1,7611,30,70,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
138,952,3,2,7611,30,180,10,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
350,952,3,3,7611,30,230,50,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
107,952,4,1,7612,40,180,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
238,952,4,2,7612,30,230,55,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
339,952,4,3,7612,40,70,50,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
118,952,5,1,7613,30,110,80,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
145,952,5,2,7613,25,70,50,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
338,952,5,3,7613,30,70,50,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
71,952,6,1,7614,40,110,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
155,952,6,2,7614,40,180,50,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
364,952,6,3,7614,50,180,55,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
128,952,7,1,7615,50,230,80,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
161,952,7,2,7615,25,70,55,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
334,952,7,3,7615,30,230,10,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
40,952,8,1,7616,50,110,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
173,952,8,2,7616,25,230,55,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
376,952,8,3,7616,50,110,80,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
6,953,1,1,7617,30,110,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
129,953,1,2,7617,25,70,10,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
299,953,1,3,7617,40,180,55,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
90,953,2,1,7618,30,180,50,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
188,953,2,2,7618,50,180,80,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
278,953,2,3,7618,30,110,50,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
75,953,3,1,7619,40,180,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
147,953,3,2,7619,40,70,50,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
329,953,3,3,7619,25,180,10,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
70,953,4,1,7620,30,110,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
239,953,4,2,7620,40,230,55,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
363,953,4,3,7620,40,180,55,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
3,953,5,1,7621,40,70,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
224,953,5,2,7621,50,230,50,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
302,953,5,3,7621,30,230,55,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
106,953,6,1,7622,30,180,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
216,953,6,2,7622,50,110,50,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
328,953,6,3,7622,50,110,10,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
10,953,7,1,7623,30,180,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
172,953,7,2,7623,50,180,55,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
306,953,7,3,7623,30,70,80,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
23,953,8,1,7624,40,110,50,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
166,953,8,2,7624,30,110,55,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
313,953,8,3,7624,25,180,80,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
68,954,1,1,7625,50,70,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
220,954,1,2,7625,50,180,50,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
345,954,1,3,7625,25,180,50,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
73,954,2,1,7626,25,180,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
233,954,2,2,7626,25,180,55,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
373,954,2,3,7626,25,110,80,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
23,954,3,1,7627,40,110,50,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
183,954,3,2,7627,40,110,80,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
325,954,3,3,7627,25,110,10,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
86,954,4,1,7628,30,110,50,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
181,954,4,2,7628,25,110,80,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
294,954,4,3,7628,30,110,55,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
119,954,5,1,7629,40,110,80,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
148,954,5,2,7629,50,70,50,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
381,954,5,3,7629,25,230,80,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
6,954,6,1,7630,30,110,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
195,954,6,2,7630,40,70,10,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
358,954,6,3,7630,30,110,55,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
44,954,7,1,7631,50,180,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
210,954,7,2,7631,30,70,50,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
352,954,7,3,7631,50,230,50,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
61,954,8,1,7632,25,230,80,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
208,954,8,2,7632,50,230,10,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
314,954,8,3,7632,30,180,80,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
24,955,1,1,7633,50,110,50,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
245,955,1,2,7633,25,110,80,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
317,955,1,3,7633,25,230,80,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
7,955,2,1,7634,40,110,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
228,955,2,2,7634,50,70,55,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
341,955,2,3,7634,25,110,50,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
54,955,3,1,7635,30,110,80,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
146,955,3,2,7635,30,70,50,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
320,955,3,3,7635,50,230,80,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
57,955,4,1,7636,25,180,80,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
202,955,4,2,7636,30,180,10,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
325,955,4,3,7636,25,110,10,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
74,955,5,1,7637,30,180,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
165,955,5,2,7637,25,110,55,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
274,955,5,3,7637,30,70,50,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
48,955,6,1,7638,50,230,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
166,955,6,2,7638,30,110,55,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
364,955,6,3,7638,50,180,55,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
6,955,7,1,7639,30,110,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
179,955,7,2,7639,40,70,80,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
330,955,7,3,7639,30,180,10,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
39,955,8,1,7640,40,110,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
158,955,8,2,7640,30,230,50,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
343,955,8,3,7640,40,110,50,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
110,956,1,1,7641,30,230,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
214,956,1,2,7641,30,110,50,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
350,956,1,3,7641,30,230,50,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
98,956,2,1,7642,30,70,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
189,956,2,2,7642,25,230,80,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
343,956,2,3,7642,40,110,50,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
43,956,3,1,7643,40,180,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
170,956,3,2,7643,30,180,55,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
344,956,3,3,7643,50,110,50,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
107,956,4,1,7644,40,180,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
171,956,4,2,7644,40,180,55,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
336,956,4,3,7644,50,230,10,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
16,956,5,1,7645,50,230,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
173,956,5,2,7645,25,230,55,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
263,956,5,3,7645,40,110,10,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
86,956,6,1,7646,30,110,50,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
212,956,6,2,7646,50,70,50,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
368,956,6,3,7646,50,230,55,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
105,956,7,1,7647,25,180,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
219,956,7,2,7647,40,180,50,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
335,956,7,3,7647,40,230,10,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
125,956,8,1,7648,25,230,80,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
133,956,8,2,7648,25,110,10,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
286,956,8,3,7648,30,230,50,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
90,957,1,1,7649,30,180,50,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
206,957,1,2,7649,30,230,10,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
300,957,1,3,7649,50,180,55,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
47,957,2,1,7650,40,230,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
181,957,2,2,7650,25,110,80,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
305,957,2,3,7650,25,70,80,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
75,957,3,1,7651,40,180,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
152,957,3,2,7651,50,110,50,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
383,957,3,3,7651,40,230,80,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
70,957,4,1,7652,30,110,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
151,957,4,2,7652,40,110,50,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
287,957,4,3,7652,40,230,50,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
45,957,5,1,7653,25,230,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
241,957,5,2,7653,25,70,80,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
322,957,5,3,7653,30,70,10,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
93,957,6,1,7654,25,230,50,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
139,957,6,2,7654,40,180,10,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
280,957,6,3,7654,50,110,50,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
50,957,7,1,7655,30,70,80,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
247,957,7,2,7655,40,110,80,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
372,957,7,3,7655,50,70,80,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
68,957,8,1,7656,50,70,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
244,957,8,2,7656,50,70,80,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
279,957,8,3,7656,40,110,50,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
54,958,1,1,7657,30,110,80,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
138,958,1,2,7657,30,180,10,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
333,958,1,3,7657,25,230,10,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
40,958,2,1,7658,50,110,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
197,958,2,2,7658,25,110,10,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
361,958,2,3,7658,25,180,55,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
22,958,3,1,7659,30,110,50,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
247,958,3,2,7659,40,110,80,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
359,958,3,3,7659,40,110,55,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
110,958,4,1,7660,30,230,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
134,958,4,2,7660,30,110,10,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
340,958,4,3,7660,50,70,50,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
112,958,5,1,7661,50,230,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
156,958,5,2,7661,50,180,50,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
331,958,5,3,7661,40,180,10,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
103,958,6,1,7662,40,110,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
251,958,6,2,7662,40,180,80,3000,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
301,958,6,3,7662,25,230,55,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
95,958,7,1,7663,40,230,50,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
139,958,7,2,7663,40,180,10,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
329,958,7,3,7663,25,180,10,3000,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
9,958,8,1,7664,25,180,10,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
160,958,8,2,7664,50,230,50,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
305,958,8,3,7664,25,70,80,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
44,959,1,1,7665,50,180,55,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
183,959,1,2,7665,40,110,80,0,battery case,https://github.com/NiveaditaRazdan/Project/blob/main/GIN%20FOXI.jpg?raw=true
278,959,1,3,7665,30,110,50,0,battery pack,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
58,959,2,1,7666,30,180,80,0,solar case,https://github.com/apnguyen98/emse6035/blob/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg?raw=true
