profileID,respID,qID,altID,obsID,price,weight,poweroutput,capacity,technology,capacity_model,image
167,795,8,2,6360,40,110,55,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
279,795,8,3,6360,40,110,50,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
55,796,1,1,6361,40,110,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
184,796,1,2,6361,50,110,80,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
308,796,1,3,6361,50,70,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
28,796,2,1,6362,50,180,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
181,796,2,2,6362,25,110,80,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
261,796,2,3,6362,25,110,10,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
123,796,3,1,6363,40,180,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
167,796,3,2,6363,40,110,55,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
324,796,3,3,6363,50,70,10,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
32,796,4,1,6364,50,230,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
131,796,4,2,6364,40,70,10,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
291,796,4,3,6364,40,70,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
57,796,5,1,6365,25,180,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
213,796,5,2,6365,25,110,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
343,796,5,3,6365,40,110,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
123,796,6,1,6366,40,180,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
220,796,6,2,6366,50,180,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
374,796,6,3,6366,30,110,80,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
76,796,7,1,6367,50,180,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
190,796,7,2,6367,30,230,80,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
350,796,7,3,6367,30,230,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
51,796,8,1,6368,40,70,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
182,796,8,2,6368,30,110,80,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
264,796,8,3,6368,50,110,10,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
6,797,1,1,6369,30,110,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
130,797,1,2,6369,30,70,10,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
340,797,1,3,6369,50,70,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
55,797,2,1,6370,40,110,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
171,797,2,2,6370,40,180,55,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
370,797,2,3,6370,30,70,80,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
52,797,3,1,6371,50,70,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
142,797,3,2,6371,30,230,10,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
302,797,3,3,6371,30,230,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
44,797,4,1,6372,50,180,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
206,797,4,2,6372,30,230,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
279,797,4,3,6372,40,110,50,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
106,797,5,1,6373,30,180,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
137,797,5,2,6373,25,180,10,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
370,797,5,3,6373,30,70,80,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
88,797,6,1,6374,50,110,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
220,797,6,2,6374,50,180,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
330,797,6,3,6374,30,180,10,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
127,797,7,1,6375,40,230,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
137,797,7,2,6375,25,180,10,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
329,797,7,3,6375,25,180,10,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
8,797,8,1,6376,50,110,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
252,797,8,2,6376,50,180,80,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
284,797,8,3,6376,50,180,50,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
48,798,1,1,6377,50,230,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
217,798,1,2,6377,25,180,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
311,798,1,3,6377,40,110,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
106,798,2,1,6378,30,180,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
214,798,2,2,6378,30,110,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
365,798,2,3,6378,25,230,55,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
62,798,3,1,6379,30,230,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
130,798,3,2,6379,30,70,10,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
322,798,3,3,6379,30,70,10,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
61,798,4,1,6380,25,230,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
236,798,4,2,6380,50,180,55,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
275,798,4,3,6380,40,70,50,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
51,798,5,1,6381,40,70,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
217,798,5,2,6381,25,180,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
360,798,5,3,6381,50,110,55,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
19,798,6,1,6382,40,70,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
223,798,6,2,6382,40,230,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
274,798,6,3,6382,30,70,50,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
122,798,7,1,6383,30,180,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
153,798,7,2,6383,25,180,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
303,798,7,3,6383,40,230,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
10,798,8,1,6384,30,180,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
163,798,8,2,6384,40,70,55,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
354,798,8,3,6384,30,70,55,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
39,799,1,1,6385,40,110,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
177,799,1,2,6385,25,70,80,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
340,799,1,3,6385,50,70,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
117,799,2,1,6386,25,110,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
223,799,2,2,6386,40,230,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
265,799,2,3,6386,25,180,10,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
8,799,3,1,6387,50,110,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
179,799,3,2,6387,40,70,80,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
311,799,3,3,6387,40,110,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
72,799,4,1,6388,50,110,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
155,799,4,2,6388,40,180,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
262,799,4,3,6388,30,110,10,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
49,799,5,1,6389,25,70,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
207,799,5,2,6389,40,230,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
299,799,5,3,6389,40,180,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
106,799,6,1,6390,30,180,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
147,799,6,2,6390,40,70,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
267,799,6,3,6390,40,180,10,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
83,799,7,1,6391,40,70,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
139,799,7,2,6391,40,180,10,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
344,799,7,3,6391,50,110,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
70,799,8,1,6392,30,110,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
143,799,8,2,6392,40,230,10,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
338,799,8,3,6392,30,70,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
95,800,1,1,6393,40,230,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
226,800,1,2,6393,30,70,55,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
303,800,1,3,6393,40,230,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
105,800,2,1,6394,25,180,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
151,800,2,2,6394,40,110,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
334,800,2,3,6394,30,230,10,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
46,800,3,1,6395,30,230,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
203,800,3,2,6395,40,180,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
325,800,3,3,6395,25,110,10,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
62,800,4,1,6396,30,230,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
193,800,4,2,6396,25,70,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
377,800,4,3,6396,25,180,80,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
43,800,5,1,6397,40,180,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
202,800,5,2,6397,30,180,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
365,800,5,3,6397,25,230,55,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
116,800,6,1,6398,50,70,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
242,800,6,2,6398,30,70,80,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
276,800,6,3,6398,50,70,50,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
64,800,7,1,6399,50,230,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
220,800,7,2,6399,50,180,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
306,800,7,3,6399,30,70,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
20,800,8,1,6400,50,70,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
138,800,8,2,6400,30,180,10,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
275,800,8,3,6400,40,70,50,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
28,801,1,1,6401,50,180,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
214,801,1,2,6401,30,110,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
320,801,1,3,6401,50,230,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
45,801,2,1,6402,25,230,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
145,801,2,2,6402,25,70,50,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
319,801,2,3,6402,40,230,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
33,801,3,1,6403,25,70,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
231,801,3,2,6403,40,110,55,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
297,801,3,3,6403,25,180,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
79,801,4,1,6404,40,230,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
132,801,4,2,6404,50,70,10,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
334,801,4,3,6404,30,230,10,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
38,801,5,1,6405,30,110,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
130,801,5,2,6405,30,70,10,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
292,801,5,3,6405,50,70,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
50,801,6,1,6406,30,70,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
184,801,6,2,6406,50,110,80,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
308,801,6,3,6406,50,70,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
35,801,7,1,6407,40,70,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
229,801,7,2,6407,25,110,55,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
266,801,7,3,6407,30,180,10,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
95,801,8,1,6408,40,230,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
221,801,8,2,6408,25,230,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
364,801,8,3,6408,50,180,55,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
84,802,1,1,6409,50,70,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
140,802,1,2,6409,50,180,10,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
314,802,1,3,6409,30,180,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
13,802,2,1,6410,25,230,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
225,802,2,2,6410,25,70,55,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
349,802,2,3,6410,25,230,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
79,802,3,1,6411,40,230,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
225,802,3,2,6411,25,70,55,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
357,802,3,3,6411,25,110,55,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
12,802,4,1,6412,50,180,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
163,802,4,2,6412,40,70,55,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
353,802,4,3,6412,25,70,55,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
79,802,5,1,6413,40,230,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
214,802,5,2,6413,30,110,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
287,802,5,3,6413,40,230,50,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
101,802,6,1,6414,25,110,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
181,802,6,2,6414,25,110,80,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
373,802,6,3,6414,25,110,80,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
37,802,7,1,6415,25,110,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
198,802,7,2,6415,30,110,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
274,802,7,3,6415,30,70,50,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
14,802,8,1,6416,30,230,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
177,802,8,2,6416,25,70,80,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
280,802,8,3,6416,50,110,50,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
97,803,1,1,6417,25,70,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
232,803,1,2,6417,50,110,55,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
342,803,1,3,6417,30,110,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
48,803,2,1,6418,50,230,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
256,803,2,2,6418,50,230,80,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
347,803,2,3,6418,40,180,50,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
2,803,3,1,6419,30,70,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
243,803,3,2,6419,40,70,80,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
301,803,3,3,6419,25,230,55,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
73,803,4,1,6420,25,180,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
256,803,4,2,6420,50,230,80,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
266,803,4,3,6420,30,180,10,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
50,803,5,1,6421,30,70,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
140,803,5,2,6421,50,180,10,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
363,803,5,3,6421,40,180,55,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
44,803,6,1,6422,50,180,55,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
198,803,6,2,6422,30,110,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
257,803,6,3,6422,25,70,10,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
88,803,7,1,6423,50,110,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
176,803,7,2,6423,50,230,55,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
319,803,7,3,6423,40,230,80,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
77,803,8,1,6424,25,230,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
209,803,8,2,6424,25,70,50,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
355,803,8,3,6424,40,70,55,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
122,804,1,1,6425,30,180,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
166,804,1,2,6425,30,110,55,7000,batterycase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
326,804,1,3,6425,30,110,10,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
49,804,2,1,6426,25,70,80,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
204,804,2,2,6426,50,180,10,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
367,804,2,3,6426,40,230,55,10000,batterypack,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
78,804,3,1,6427,30,230,10,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
246,804,3,2,6427,30,110,80,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
261,804,3,3,6427,25,110,10,7000,batterypack,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
86,804,4,1,6428,30,110,50,0,solarcase,0,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
237,804,4,2,6428,25,230,55,10000,batterycase,3000,https://github.com/NiveaditaRazdan/Project/blob/main/NIMBLE.jpg?raw=true
