profileID,respID,qID,altID,obsID,price,weight,poweroutput,charge_cycles_per_day,technology,image
44,894,3,1,7147,50,182,10,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
50,894,3,2,7147,50,70,10,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
2,894,4,1,7148,50,70,10,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
22,894,4,2,7148,50,70,80,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
38,894,5,1,7149,50,70,80,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
61,894,5,2,7149,30,70,80,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
6,894,6,1,7150,50,70,80,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
51,894,6,2,7150,30,182,10,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
44,894,7,1,7151,50,182,10,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
28,894,7,2,7151,50,182,10,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
16,894,8,1,7152,50,182,80,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
51,894,8,2,7152,30,182,10,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
34,895,1,1,7153,50,70,10,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
27,895,1,2,7153,30,182,10,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
14,895,2,1,7154,50,70,80,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
23,895,2,2,7154,30,182,80,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
35,895,3,1,7155,30,182,10,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
30,895,3,2,7155,50,70,80,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
3,895,4,1,7156,30,182,10,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
30,895,4,2,7156,50,70,80,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
39,895,5,1,7157,30,182,80,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
24,895,5,2,7157,50,182,80,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
35,895,6,1,7158,30,182,10,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
29,895,6,2,7158,30,70,80,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
7,895,7,1,7159,30,182,80,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
28,895,7,2,7159,50,182,10,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
13,895,8,1,7160,30,70,80,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
55,895,8,2,7160,30,182,80,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
15,896,1,1,7161,30,182,80,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
61,896,1,2,7161,30,70,80,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
14,896,2,1,7162,50,70,80,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
32,896,2,2,7162,50,182,80,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
43,896,3,1,7163,30,182,10,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
55,896,3,2,7163,30,182,80,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
36,896,4,1,7164,50,182,10,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
21,896,4,2,7164,30,70,80,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
11,896,5,1,7165,30,182,10,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
53,896,5,2,7165,30,70,80,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
39,896,6,1,7166,30,182,80,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
50,896,6,2,7166,50,70,10,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
35,896,7,1,7167,30,182,10,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
59,896,7,2,7167,30,182,10,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
44,896,8,1,7168,50,182,10,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
50,896,8,2,7168,50,70,10,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
47,897,1,1,7169,30,182,80,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
63,897,1,2,7169,30,182,80,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
1,897,2,1,7170,30,70,10,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
53,897,2,2,7170,30,70,80,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
11,897,3,1,7171,30,182,10,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
27,897,3,2,7171,30,182,10,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
44,897,4,1,7172,50,182,10,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
52,897,4,2,7172,50,182,10,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
35,897,5,1,7173,30,182,10,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
57,897,5,2,7173,30,70,10,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
6,897,6,1,7174,50,70,80,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
26,897,6,2,7174,50,70,10,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
8,897,7,1,7175,50,182,80,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
31,897,7,2,7175,30,182,80,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
34,897,8,1,7176,50,70,10,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
51,897,8,2,7176,30,182,10,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
45,898,1,1,7177,30,70,80,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
25,898,1,2,7177,30,70,10,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
35,898,2,1,7178,30,182,10,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
57,898,2,2,7178,30,70,10,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
48,898,3,1,7179,50,182,80,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
61,898,3,2,7179,30,70,80,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
40,898,4,1,7180,50,182,80,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
25,898,4,2,7180,30,70,10,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
16,898,5,1,7181,50,182,80,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
58,898,5,2,7181,50,70,10,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
36,898,6,1,7182,50,182,10,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
56,898,6,2,7182,50,182,80,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
35,898,7,1,7183,30,182,10,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
24,898,7,2,7183,50,182,80,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
10,898,8,1,7184,50,70,10,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
17,898,8,2,7184,30,70,10,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
9,899,1,1,7185,30,70,10,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
56,899,1,2,7185,50,182,80,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
39,899,2,1,7186,30,182,80,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
24,899,2,2,7186,50,182,80,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
4,899,3,1,7187,50,182,10,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
50,899,3,2,7187,50,70,10,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
38,899,4,1,7188,50,70,80,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
19,899,4,2,7188,30,182,10,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
45,899,5,1,7189,30,70,80,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
53,899,5,2,7189,30,70,80,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
33,899,6,1,7190,30,70,10,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
21,899,6,2,7190,30,70,80,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
8,899,7,1,7191,50,182,80,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
28,899,7,2,7191,50,182,10,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
10,899,8,1,7192,50,70,10,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
57,899,8,2,7192,30,70,10,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
14,900,1,1,7193,50,70,80,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
52,900,1,2,7193,50,182,10,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
43,900,2,1,7194,30,182,10,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
31,900,2,2,7194,30,182,80,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
45,900,3,1,7195,30,70,80,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
25,900,3,2,7195,30,70,10,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
16,900,4,1,7196,50,182,80,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
26,900,4,2,7196,50,70,10,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
37,900,5,1,7197,30,70,80,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
32,900,5,2,7197,50,182,80,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
43,900,6,1,7198,30,182,10,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
27,900,6,2,7198,30,182,10,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
36,900,7,1,7199,50,182,10,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
29,900,7,2,7199,30,70,80,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
4,900,8,1,7200,50,182,10,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
50,900,8,2,7200,50,70,10,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
44,901,1,1,7201,50,182,10,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
17,901,1,2,7201,30,70,10,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
4,901,2,1,7202,50,182,10,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
31,901,2,2,7202,30,182,80,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
6,901,3,1,7203,50,70,80,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
51,901,3,2,7203,30,182,10,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
40,901,4,1,7204,50,182,80,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
27,901,4,2,7204,30,182,10,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
44,901,5,1,7205,50,182,10,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
29,901,5,2,7205,30,70,80,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
35,901,6,1,7206,30,182,10,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
19,901,6,2,7206,30,182,10,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
8,901,7,1,7207,50,182,80,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
61,901,7,2,7207,30,70,80,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
44,901,8,1,7208,50,182,10,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
24,901,8,2,7208,50,182,80,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
34,902,1,1,7209,50,70,10,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
59,902,1,2,7209,30,182,10,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
40,902,2,1,7210,50,182,80,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
18,902,2,2,7210,50,70,10,1,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
37,902,3,1,7211,30,70,80,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
30,902,3,2,7211,50,70,80,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
4,902,4,1,7212,50,182,10,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
57,902,4,2,7212,30,70,10,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
3,902,5,1,7213,30,182,10,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
28,902,5,2,7213,50,182,10,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
11,902,6,1,7214,30,182,10,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
64,902,6,2,7214,50,182,80,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
13,902,7,1,7215,30,70,80,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
27,902,7,2,7215,30,182,10,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
10,902,8,1,7216,50,70,10,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
26,902,8,2,7216,50,70,10,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
37,903,1,1,7217,30,70,80,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
26,903,1,2,7217,50,70,10,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
9,903,2,1,7218,30,70,10,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
55,903,2,2,7218,30,182,80,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
2,903,3,1,7219,50,70,10,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
32,903,3,2,7219,50,182,80,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
15,903,4,1,7220,30,182,80,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
27,903,4,2,7220,30,182,10,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
37,903,5,1,7221,30,70,80,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
57,903,5,2,7221,30,70,10,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
6,903,6,1,7222,50,70,80,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
62,903,6,2,7222,50,70,80,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
10,903,7,1,7223,50,70,10,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
28,903,7,2,7223,50,182,10,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
14,903,8,1,7224,50,70,80,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
56,903,8,2,7224,50,182,80,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
10,904,1,1,7225,50,70,10,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
29,904,1,2,7225,30,70,80,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
42,904,2,1,7226,50,70,10,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
28,904,2,2,7226,50,182,10,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
39,904,3,1,7227,30,182,80,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
64,904,3,2,7227,50,182,80,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
2,904,4,1,7228,50,70,10,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
57,904,4,2,7228,30,70,10,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
45,904,5,1,7229,30,70,80,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
52,904,5,2,7229,50,182,10,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
11,904,6,1,7230,30,182,10,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
28,904,6,2,7230,50,182,10,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
37,904,7,1,7231,30,70,80,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
64,904,7,2,7231,50,182,80,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
35,904,8,1,7232,30,182,10,1,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
52,904,8,2,7232,50,182,10,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
13,905,1,1,7233,30,70,80,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
57,905,1,2,7233,30,70,10,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
16,905,2,1,7234,50,182,80,3,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
51,905,2,2,7234,30,182,10,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
1,905,3,1,7235,30,70,10,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
49,905,3,2,7235,30,70,10,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
41,905,4,1,7236,30,70,10,3,solar case,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
28,905,4,2,7236,50,182,10,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
7,905,5,1,7237,30,182,80,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
25,905,5,2,7237,30,70,10,3,battery pack,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
6,905,6,1,7238,50,70,80,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
63,905,6,2,7238,30,182,80,3,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
7,905,7,1,7239,30,182,80,1,solar case,https://raw.githubusercontent.com/NiveaditaRazdan/Project/main/NIMBLE.jpg
51,905,7,2,7239,30,182,10,1,battery pack,https://raw.githubusercontent.com/apnguyen98/emse6035/main/EEFB51DB-1A71-40A1-B5C5-4501993A2A45.jpeg
